Uniformization
Time	2ServersUp	1ServerUp	BothDown	Up	Down	
637.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
637.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
637.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
637.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
637.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
637.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
637.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
637.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
637.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
638.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
639.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
640.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
641.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
642.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
643.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
644.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
645.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
646.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
647.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
648.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
649.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
650.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
651.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
652.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
653.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
654.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
655.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
656.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
657.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
658.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
659.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
660.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
661.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
662.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
663.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
664.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
665.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
666.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
667.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
668.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
669.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
670.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
671.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
672.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
673.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
674.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
675.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676.2	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676.3	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676.4	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676.5	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676.6	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676.7	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676.8	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
676.9	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
677	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
677.1	0.98363186	0.01630061	0.00006753	0.98369939	0.00006753	
